Date,Symbol,Company,Open,DayHigh,DayLow,LastPrice,PreviousClose,Change,PChange,Volume
2025-11-23,RELIANCE,RELIANCEEQN,1541.0,1557.8,1540.1,1543.7,1549.1,-5.4,-0.35,9615271.0
2025-11-23,APOLLOHOSP,APOLLOHOSPEQN,7425.5,7435.0,7381.5,7393.0,7423.0,-30.0,-0.4,138622.0
2025-11-23,DRREDDY,DRREDDYEQN,1244.8,1250.7,1237.1,1243.5,1248.6,-5.1,-0.41,941902.0
2025-11-23,SBILIFE,SBILIFEEQN,2026.9,2030.5,2016.6,2018.2,2027.1,-8.9,-0.44,506477.0
2025-11-23,SHRIRAMFIN,SHRIRAMFINEQN,825.0,832.0,810.6,822.15,826.6,-4.45,-0.54,3831244.0
2025-11-23,TRENT,TRENTEQN,4397.0,4397.0,4355.0,4364.0,4388.9,-24.9,-0.57,411274.0
2025-11-23,KOTAKBANK,KOTAKBANKEQN,2100.0,2111.5,2078.5,2086.5,2098.7,-12.2,-0.58,7838842.0
2025-11-23,ONGC,ONGCEQN,247.05,248.3,246.2,246.4,248.05,-1.65,-0.67,7589240.0
2025-11-23,WIPRO,WIPROEQN,245.0,247.25,243.61,244.61,246.26,-1.65,-0.67,5516450.0
2025-11-23,AXISBANK,AXISBANKEQN,1284.0,1284.5,1273.0,1275.2,1285.2,-10.0,-0.78,6363593.0
2025-11-23,ADANIPORTS,ADANIPORTSEQN,1492.0,1492.3,1467.1,1479.3,1491.1,-11.8,-0.79,1165365.0
2025-11-23,SBIN,SBINEQN,979.7,980.6,971.05,972.45,981.55,-9.1,-0.93,5377241.0
2025-11-23,GRASIM,GRASIMEQN,2750.0,2756.9,2723.0,2723.0,2748.6,-25.6,-0.93,471626.0
2025-11-23,BAJAJ-AUTO,BAJAJ-AUTOEQN,8950.0,8957.5,8862.0,8890.0,8979.5,-89.5,-1.0,320271.0
2025-11-23,ICICIBANK,ICICIBANKEQN,1373.0,1376.0,1364.6,1369.0,1383.0,-14.0,-1.01,11483595.0
2025-11-23,HDFCBANK,HDFCBANKEQN,1003.1,1008.3,996.55,998.0,1008.85,-10.85,-1.08,17499897.0
2025-11-23,ADANIENT,ADANIENTEQN,2450.0,2456.2,2418.0,2419.0,2446.1,-27.1,-1.11,547541.0
2025-11-23,CIPLA,CIPLAEQN,1521.1,1527.0,1507.7,1509.5,1529.2,-19.7,-1.29,1126820.0
2025-11-23,BEL,BELEQN,421.5,423.35,415.5,417.2,423.0,-5.8,-1.37,8395038.0
2025-11-23,JIOFIN,JIOFINEQN,307.0,308.35,303.0,303.9,308.35,-4.45,-1.44,5973657.0
2025-11-23,ETERNAL,ETERNALEQN,304.95,305.95,301.0,302.0,306.9,-4.9,-1.6,13729180.0
2025-11-23,BAJAJFINSV,BAJAJFINSVEQN,2100.0,2100.0,2045.1,2056.9,2095.6,-38.7,-1.85,1019782.0
2025-11-23,HCLTECH,HCLTECHEQN,1636.0,1643.5,1606.0,1608.8,1645.4,-36.6,-2.22,2958835.0
2025-11-23,BAJFINANCE,BAJFINANCEEQN,1020.0,1027.6,1001.5,1005.0,1028.6,-23.6,-2.29,6304584.0
2025-11-23,TATASTEEL,TATASTEELEQN,171.8,171.9,167.7,168.0,172.46,-4.46,-2.59,28412865.0
2025-11-23,HINDALCO,HINDALCOEQN,786.0,787.0,776.25,777.35,799.8,-22.45,-2.81,5099356.0
2025-11-23,JSWSTEEL,JSWSTEELEQN,1166.0,1166.9,1133.1,1135.9,1170.0,-34.1,-2.91,1045627.0
2025-11-24,NIFTY 50,NIFTY 50,26122.8,26142.8,25912.15,25959.5,26068.15,-108.65000000000146,-0.42,
2025-11-24,SBILIFE,SBILIFEEQN,2027.0,2086.6,2005.0,2075.0,2022.5,52.5,2.6,2592727.0
2025-11-24,TECHM,TECHMEQN,1470.0,1513.8,1461.8,1496.8,1461.5,35.3,2.42,6808517.0
2025-11-24,EICHERMOT,EICHERMOTEQN,7151.5,7284.5,7135.0,7250.0,7134.5,115.5,1.62,1228805.0
2025-11-24,BAJAJ-AUTO,BAJAJ-AUTOEQN,8905.0,9049.0,8857.5,9015.0,8892.0,123.0,1.38,466186.0
2025-11-24,WIPRO,WIPROEQN,245.02,249.38,245.02,247.44,244.49,2.95,1.21,19709259.0
2025-11-24,SHRIRAMFIN,SHRIRAMFINEQN,825.0,839.5,821.1,827.0,823.3,3.7,0.45,8140163.0
2025-11-24,ASIANPAINT,ASIANPAINTEQN,2876.0,2896.5,2864.5,2888.0,2876.6,11.4,0.4,5404262.0
2025-11-24,ADANIPORTS,ADANIPORTSEQN,1482.0,1490.2,1471.3,1485.3,1479.8,5.5,0.37,2485387.0
2025-11-24,HCLTECH,HCLTECHEQN,1614.3,1640.0,1602.9,1612.0,1608.0,4.0,0.25,6392662.0
2025-11-24,SUNPHARMA,SUNPHARMAEQN,1785.9,1785.9,1771.8,1782.0,1779.7,2.3,0.13,3434492.0
2025-11-24,INFY,INFYEQN,1563.6,1585.0,1541.0,1546.2,1545.0,1.2,0.08,19268757.0
2025-11-24,TATACONSUM,TATACONSUMEQN,1188.5,1194.7,1171.8,1183.0,1183.1,-0.1,-0.01,4765156.0
2025-11-24,HDFCBANK,HDFCBANKEQN,1000.0,1011.45,993.6,997.85,998.05,-0.2,-0.02,32203749.0
2025-11-24,KOTAKBANK,KOTAKBANKEQN,2095.0,2104.0,2077.4,2087.3,2087.8,-0.5,-0.02,4984541.0
2025-11-24,ICICIBANK,ICICIBANKEQN,1373.3,1377.0,1361.5,1366.0,1369.5,-3.5,-0.26,15895796.0
2025-11-24,HDFCLIFE,HDFCLIFEEQN,765.5,766.0,759.65,761.85,764.0,-2.15,-0.28,5837944.0
2025-11-24,SBIN,SBINEQN,975.55,977.7,968.05,969.7,972.6,-2.9,-0.3,9897968.0
2025-11-24,TITAN,TITANEQN,3915.5,3937.2,3865.0,3892.2,3904.2,-12.0,-0.31,1258008.0
2025-11-24,MARUTI,MARUTIEQN,16005.0,16085.0,15911.0,15926.0,15977.0,-51.0,-0.32,525776.0
2025-11-24,ETERNAL,ETERNALEQN,296.5,304.25,295.6,300.7,301.95,-1.25,-0.41,42513710.0
2025-11-24,CIPLA,CIPLAEQN,1515.0,1524.8,1500.0,1505.1,1511.8,-6.7,-0.44,2801850.0
2025-11-24,LT,LTEQN,4025.0,4038.0,4003.7,4006.5,4024.9,-18.4,-0.46,1584567.0
2025-11-24,ONGC,ONGCEQN,246.95,247.45,244.3,245.75,246.95,-1.2,-0.49,15874130.0
2025-11-24,HINDALCO,HINDALCOEQN,782.85,788.1,771.85,773.8,777.7,-3.9,-0.5,5666941.0
2025-11-24,TCS,TCSEQN,3158.0,3178.9,3131.0,3134.0,3150.6,-16.6,-0.53,6703621.0
2025-11-24,HINDUNILVR,HINDUNILVREQN,2441.9,2444.9,2413.0,2420.9,2433.7,-12.8,-0.53,4091981.0
2025-11-24,BAJAJFINSV,BAJAJFINSVEQN,2064.0,2064.0,2025.8,2041.0,2052.4,-11.4,-0.56,1422873.0
2025-11-24,NTPC,NTPCEQN,326.7,327.1,322.05,324.75,326.65,-1.9,-0.58,13718747.0
2025-11-24,INDIGO,INDIGOEQN,5953.0,5970.0,5785.0,5805.5,5843.5,-38.0,-0.65,1224489.0
2025-11-24,AXISBANK,AXISBANKEQN,1279.2,1290.9,1266.6,1267.0,1275.8,-8.8,-0.69,10491798.0
2025-11-24,APOLLOHOSP,APOLLOHOSPEQN,7399.0,7421.0,7332.0,7340.0,7391.0,-51.0,-0.69,751683.0
2025-11-24,RELIANCE,RELIANCEEQN,1550.0,1550.0,1531.8,1534.9,1546.6,-11.7,-0.76,18432412.0
2025-11-24,POWERGRID,POWERGRIDEQN,278.0,279.05,272.5,275.5,277.6,-2.1,-0.76,49787936.0
2025-11-24,BHARTIARTL,BHARTIARTLEQN,2162.1,2165.8,2140.4,2145.0,2162.7,-17.7,-0.82,9686802.0
2025-11-24,ITC,ITCEQN,408.4,408.8,402.85,404.2,407.85,-3.65,-0.89,11034939.0
2025-11-24,ADANIENT,ADANIENTEQN,2426.2,2432.3,2393.1,2398.9,2422.3,-23.4,-0.97,691223.0
2025-11-24,BAJFINANCE,BAJFINANCEEQN,1005.0,1009.3,990.0,994.0,1004.1,-10.1,-1.01,9574510.0
2025-11-24,NESTLEIND,NESTLEINDEQN,1285.0,1285.8,1259.5,1267.5,1280.7,-13.2,-1.03,2635912.0
2025-11-24,TRENT,TRENTEQN,4370.0,4370.0,4299.0,4311.0,4359.1,-48.1,-1.1,1144061.0
2025-11-24,JIOFIN,JIOFINEQN,303.3,304.35,299.1,300.2,303.55,-3.35,-1.1,12343167.0
2025-11-24,TMPV,TMPVEQN,362.5,362.85,356.8,357.7,362.25,-4.55,-1.26,12666441.0
2025-11-24,COALINDIA,COALINDIAEQN,378.15,378.2,372.0,373.25,378.2,-4.95,-1.31,5542669.0
2025-11-24,ULTRACEMCO,ULTRACEMCOEQN,11738.0,11738.0,11561.0,11561.0,11729.0,-168.0,-1.43,407179.0
2025-11-24,TATASTEEL,TATASTEELEQN,168.0,168.38,165.18,165.5,168.0,-2.5,-1.49,31199824.0
2025-11-24,DRREDDY,DRREDDYEQN,1248.0,1262.4,1219.0,1224.0,1243.9,-19.9,-1.6,7611874.0
2025-11-24,M&M,M&MEQN,3745.1,3749.5,3677.2,3687.0,3749.6,-62.6,-1.67,4059888.0
2025-11-24,GRASIM,GRASIMEQN,2734.9,2740.3,2679.4,2680.0,2734.8,-54.8,-2.0,917153.0
2025-11-24,MAXHEALTH,MAXHEALTHEQN,1183.9,1185.4,1150.1,1153.1,1181.1,-28.0,-2.37,2825124.0
2025-11-24,JSWSTEEL,JSWSTEELEQN,1142.0,1145.0,1104.3,1113.3,1140.3,-27.0,-2.37,2208872.0
2025-11-24,BEL,BELEQN,414.0,415.35,401.0,402.9,416.35,-13.45,-3.23,23678475.0
2025-11-25,NIFTY 50,NIFTY 50,25998.5,26032.6,25857.5,25884.8,25959.5,-74.70000000000073,-0.29,
2025-11-25,BEL,BELEQN,406.5,412.4,406.0,410.2,403.8,6.4,1.58,14103064.0
2025-11-25,HINDALCO,HINDALCOEQN,777.95,791.75,772.65,785.8,774.65,11.15,1.44,6090693.0
2025-11-25,SBIN,SBINEQN,975.55,988.95,971.35,983.5,970.6,12.9,1.33,9138356.0
2025-11-25,SHRIRAMFIN,SHRIRAMFINEQN,828.2,841.85,827.2,838.6,828.2,10.4,1.26,5415040.0
2025-11-25,DRREDDY,DRREDDYEQN,1236.3,1251.2,1230.3,1236.0,1226.2,9.8,0.8,1982848.0
2025-11-25,SBILIFE,SBILIFEEQN,1972.4,2044.0,1972.4,2031.0,2014.8,16.2,0.8,748071.0
2025-11-25,HDFCLIFE,HDFCLIFEEQN,763.85,770.45,757.65,765.6,761.65,3.95,0.52,1858927.0
2025-11-25,TATASTEEL,TATASTEELEQN,166.0,167.27,165.08,166.16,165.36,0.8,0.48,19972195.0
2025-11-25,ETERNAL,ETERNALEQN,303.0,305.95,300.5,302.4,301.0,1.4,0.47,19302030.0
2025-11-25,BAJAJ-AUTO,BAJAJ-AUTOEQN,9025.0,9145.0,9001.0,9045.0,9007.5,37.5,0.42,482116.0
2025-11-25,JIOFIN,JIOFINEQN,299.75,303.4,299.6,301.1,299.85,1.25,0.42,7121317.0
2025-11-25,RELIANCE,RELIANCEEQN,1535.9,1559.6,1525.1,1540.0,1535.9,4.1,0.27,15027723.0
2025-11-25,BHARTIARTL,BHARTIARTLEQN,2159.0,2170.7,2138.7,2156.6,2152.1,4.5,0.21,7095936.0
2025-11-25,JSWSTEEL,JSWSTEELEQN,1107.3,1123.9,1107.3,1108.3,1106.0,2.3,0.21,1393877.0
2025-11-25,TECHM,TECHMEQN,1501.2,1502.0,1483.5,1497.0,1494.7,2.3,0.15,1675706.0
2025-11-25,BAJAJFINSV,BAJAJFINSVEQN,2039.0,2051.5,2026.4,2032.1,2030.8,1.3,0.06,688264.0
2025-11-25,CIPLA,CIPLAEQN,1500.2,1522.7,1500.2,1504.6,1504.0,0.6,0.04,908293.0
2025-11-25,ASIANPAINT,ASIANPAINTEQN,2899.9,2908.5,2869.0,2878.0,2879.2,-1.2,-0.04,972353.0
2025-11-25,NTPC,NTPCEQN,323.45,325.6,322.5,323.3,323.45,-0.15,-0.05,8072537.0
2025-11-25,AXISBANK,AXISBANKEQN,1269.1,1276.7,1263.7,1267.1,1269.0,-1.9,-0.15,5290038.0
2025-11-25,GRASIM,GRASIMEQN,2688.1,2712.0,2680.0,2683.1,2688.7,-5.6,-0.21,558379.0
2025-11-25,ULTRACEMCO,ULTRACEMCOEQN,11600.0,11647.0,11538.0,11555.0,11584.0,-29.0,-0.25,200144.0
2025-11-25,MARUTI,MARUTIEQN,15958.0,16050.0,15842.0,15910.0,15958.0,-48.0,-0.3,214523.0
2025-11-25,MAXHEALTH,MAXHEALTHEQN,1169.0,1181.9,1151.1,1152.0,1155.8,-3.8,-0.33,1966001.0
2025-11-25,ADANIPORTS,ADANIPORTSEQN,1490.0,1492.4,1474.5,1480.5,1485.9,-5.4,-0.36,1355033.0
2025-11-25,ONGC,ONGCEQN,245.75,247.5,244.6,244.8,245.75,-0.95,-0.39,8977007.0
2025-11-25,NESTLEIND,NESTLEINDEQN,1267.4,1270.9,1250.8,1263.0,1269.2,-6.2,-0.49,1065969.0
2025-11-25,APOLLOHOSP,APOLLOHOSPEQN,7409.0,7409.5,7314.5,7316.0,7354.5,-38.5,-0.52,237396.0
2025-11-25,HINDUNILVR,HINDUNILVREQN,2422.0,2424.2,2406.0,2411.0,2424.2,-13.2,-0.54,1240198.0
2025-11-25,INDIGO,INDIGOEQN,5805.5,5805.5,5750.0,5770.0,5805.5,-35.5,-0.61,478400.0
2025-11-25,WIPRO,WIPROEQN,248.0,248.0,244.0,245.59,247.27,-1.68,-0.68,8187989.0
2025-11-25,COALINDIA,COALINDIAEQN,372.6,373.4,369.6,370.0,372.55,-2.55,-0.68,4898025.0
2025-11-25,TITAN,TITANEQN,3874.4,3908.4,3845.0,3847.1,3874.3,-27.2,-0.7,679301.0
2025-11-25,HCLTECH,HCLTECHEQN,1618.3,1618.9,1592.6,1598.9,1610.4,-11.5,-0.71,2285875.0
2025-11-25,SUNPHARMA,SUNPHARMAEQN,1785.0,1792.1,1766.1,1767.8,1780.8,-13.0,-0.73,1847761.0
2025-11-25,LT,LTEQN,4013.0,4055.5,3981.6,3982.2,4013.3,-31.1,-0.77,1749045.0
2025-11-25,ITC,ITCEQN,403.55,404.5,400.1,400.4,403.55,-3.15,-0.78,8196716.0
2025-11-25,TCS,TCSEQN,3145.3,3149.8,3115.0,3115.7,3141.2,-25.5,-0.81,2737497.0
2025-11-25,EICHERMOT,EICHERMOTEQN,7258.5,7274.5,7180.0,7200.0,7258.5,-58.5,-0.81,521940.0
2025-11-25,M&M,M&MEQN,3687.0,3695.8,3653.0,3660.7,3690.8,-30.1,-0.82,1713890.0
2025-11-25,ICICIBANK,ICICIBANKEQN,1365.0,1376.9,1354.3,1356.9,1368.4,-11.5,-0.84,12233854.0
2025-11-25,BAJFINANCE,BAJFINANCEEQN,995.0,996.9,984.5,985.0,994.0,-9.0,-0.91,6376412.0
2025-11-25,KOTAKBANK,KOTAKBANKEQN,2094.3,2094.3,2066.7,2068.4,2087.3,-18.9,-0.91,3032506.0
2025-11-25,TATACONSUM,TATACONSUMEQN,1188.0,1194.0,1165.7,1174.7,1186.0,-11.3,-0.95,1257945.0
2025-11-25,HDFCBANK,HDFCBANKEQN,1004.0,1006.1,988.4,989.45,999.15,-9.7,-0.97,24987210.0
2025-11-25,POWERGRID,POWERGRIDEQN,275.0,276.9,272.65,272.65,275.8,-3.15,-1.14,12114408.0
2025-11-25,INFY,INFYEQN,1549.0,1550.6,1525.9,1530.2,1548.0,-17.8,-1.15,8106750.0
2025-11-25,TRENT,TRENTEQN,4310.9,4319.5,4235.8,4246.5,4310.9,-64.4,-1.49,1019476.0
2025-11-25,TMPV,TMPVEQN,358.0,358.1,352.0,352.6,358.3,-5.7,-1.59,12573218.0
2025-11-25,ADANIENT,ADANIENTEQN,2400.9,2407.7,2325.3,2329.4,2399.2,-69.8,-2.91,2221102.0
2025-11-26,NIFTY 50,NIFTY 50,25842.95,26215.15,25842.95,26205.3,25884.8,320.5,1.24,
2025-11-26,JSWSTEEL,JSWSTEELEQN,1112.0,1157.0,1112.0,1153.0,1112.0,41.0,3.69,2167193.0
2025-11-26,HDFCLIFE,HDFCLIFEEQN,763.6,788.5,762.75,788.0,766.55,21.45,2.8,3005700.0
2025-11-26,BAJAJFINSV,BAJAJFINSVEQN,2035.0,2088.5,2030.9,2082.0,2030.2,51.8,2.55,928326.0
2025-11-26,BAJFINANCE,BAJFINANCEEQN,986.2,1012.8,981.3,1011.0,986.2,24.8,2.51,9771896.0
2025-11-26,JIOFIN,JIOFINEQN,301.5,308.65,301.5,308.0,300.8,7.2,2.39,8880976.0
2025-11-26,INDIGO,INDIGOEQN,5799.0,5923.0,5781.0,5905.0,5775.0,130.0,2.25,520030.0
2025-11-26,COALINDIA,COALINDIAEQN,371.85,377.7,371.3,377.5,370.05,7.45,2.01,4102015.0
2025-11-26,TATASTEEL,TATASTEELEQN,167.0,169.95,166.9,169.59,166.33,3.26,1.96,15038417.0
2025-11-26,RELIANCE,RELIANCEEQN,1542.3,1571.6,1540.5,1569.6,1539.7,29.9,1.94,14052178.0
2025-11-26,GRASIM,GRASIMEQN,2686.8,2746.6,2686.8,2739.0,2686.8,52.2,1.94,444972.0
2025-11-26,AXISBANK,AXISBANKEQN,1271.9,1292.8,1269.3,1290.0,1266.3,23.7,1.87,4841678.0
2025-11-26,TMPV,TMPVEQN,354.45,362.85,354.3,359.0,352.45,6.55,1.86,13128078.0
2025-11-26,SHRIRAMFIN,SHRIRAMFINEQN,841.95,858.85,838.3,853.5,838.25,15.25,1.82,7052665.0
2025-11-26,WIPRO,WIPROEQN,246.0,250.55,245.62,250.08,245.64,4.44,1.81,8200276.0
2025-11-26,TECHM,TECHMEQN,1498.0,1522.7,1496.2,1521.1,1494.7,26.4,1.77,1592747.0
2025-11-26,INFY,INFYEQN,1532.1,1560.3,1532.1,1557.3,1530.6,26.7,1.74,7573854.0
2025-11-26,ADANIPORTS,ADANIPORTSEQN,1484.3,1523.0,1484.3,1508.1,1483.9,24.2,1.63,3985429.0
2025-11-26,ULTRACEMCO,ULTRACEMCOEQN,11589.0,11773.0,11585.0,11768.0,11580.0,188.0,1.62,187478.0
2025-11-26,SUNPHARMA,SUNPHARMAEQN,1775.5,1806.9,1773.6,1805.5,1776.8,28.7,1.62,1158919.0
2025-11-26,LT,LTEQN,3999.0,4074.6,3998.0,4060.0,3996.7,63.3,1.58,2057986.0
2025-11-26,MARUTI,MARUTIEQN,15950.0,16210.0,15950.0,16140.0,15889.0,251.0,1.58,314944.0
2025-11-26,KOTAKBANK,KOTAKBANKEQN,2075.0,2110.0,2074.1,2102.0,2069.9,32.1,1.55,2979072.0
2025-11-26,HDFCBANK,HDFCBANKEQN,981.3,1006.95,981.3,1005.0,989.8,15.2,1.54,19493729.0
2025-11-26,ETERNAL,ETERNALEQN,300.3,307.15,300.3,306.8,302.3,4.5,1.49,14486666.0
2025-11-26,HINDALCO,HINDALCOEQN,790.15,803.0,787.2,800.8,789.35,11.45,1.45,3842137.0
2025-11-26,TCS,TCSEQN,3118.8,3178.0,3117.0,3162.9,3119.2,43.7,1.4,2508314.0
2025-11-26,ICICIBANK,ICICIBANKEQN,1360.0,1377.0,1359.9,1375.0,1357.8,17.2,1.27,9657813.0
2025-11-26,BEL,BELEQN,410.25,416.5,408.5,415.3,410.25,5.05,1.23,8336327.0
2025-11-26,BAJAJ-AUTO,BAJAJ-AUTOEQN,9054.0,9180.0,9028.0,9156.5,9048.0,108.5,1.2,354094.0
2025-11-26,HCLTECH,HCLTECHEQN,1601.1,1627.5,1601.1,1620.0,1601.1,18.9,1.18,1243168.0
2025-11-26,CIPLA,CIPLAEQN,1505.0,1525.5,1505.0,1525.0,1507.5,17.5,1.16,1087667.0
2025-11-26,TITAN,TITANEQN,3845.0,3914.5,3843.5,3899.6,3855.1,44.5,1.15,364564.0
2025-11-26,TRENT,TRENTEQN,4246.5,4352.6,4246.5,4290.0,4243.9,46.1,1.09,804056.0
2025-11-26,ONGC,ONGCEQN,245.35,248.0,245.05,247.55,245.35,2.2,0.9,7232306.0
2025-11-26,NESTLEIND,NESTLEINDEQN,1257.1,1282.7,1257.1,1274.5,1263.2,11.3,0.89,810801.0
2025-11-26,DRREDDY,DRREDDYEQN,1236.1,1251.0,1234.6,1247.0,1236.1,10.9,0.88,809793.0
2025-11-26,APOLLOHOSP,APOLLOHOSPEQN,7341.5,7402.0,7308.5,7393.5,7330.5,63.0,0.86,272487.0
2025-11-26,NTPC,NTPCEQN,324.3,327.8,324.0,326.4,323.7,2.7,0.83,7100977.0
2025-11-26,TATACONSUM,TATACONSUMEQN,1150.0,1187.0,1150.0,1186.3,1177.7,8.6,0.73,713264.0
2025-11-26,HINDUNILVR,HINDUNILVREQN,2412.0,2427.7,2409.0,2426.1,2414.1,12.0,0.5,1242630.0
2025-11-26,M&M,M&MEQN,3681.0,3708.0,3669.3,3686.4,3669.3,17.1,0.47,2116444.0
2025-11-26,ITC,ITCEQN,401.0,403.95,400.95,402.55,400.8,1.75,0.44,11443126.0
2025-11-26,POWERGRID,POWERGRIDEQN,274.0,276.95,273.5,274.4,273.45,0.95,0.35,8352546.0
2025-11-26,MAXHEALTH,MAXHEALTHEQN,1158.3,1171.9,1154.7,1162.0,1158.1,3.9,0.34,1120846.0
2025-11-26,SBIN,SBINEQN,986.6,999.0,982.15,983.05,983.6,-0.55,-0.06,13941704.0
2025-11-26,ASIANPAINT,ASIANPAINTEQN,2880.0,2896.2,2857.6,2872.0,2875.8,-3.8,-0.13,570256.0
2025-11-26,SBILIFE,SBILIFEEQN,2031.0,2045.0,2024.0,2027.0,2031.0,-4.0,-0.2,826121.0
2025-11-26,EICHERMOT,EICHERMOTEQN,7258.0,7273.0,7180.0,7180.0,7218.5,-38.5,-0.53,313524.0
2025-11-26,ADANIENT,ADANIENTEQN,2321.2,2357.0,2310.0,2313.9,2332.9,-19.0,-0.81,1023233.0
2025-11-26,BHARTIARTL,BHARTIARTLEQN,2104.0,2134.9,2097.5,2127.0,2161.6,-34.6,-1.6,43173467.0
